date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-10-07,75,良,45,89,14,0.5,51,130
2014-10-08,93,良,49,97,15,0.7,48,151
2014-10-09,76,良,53,98,17,0.6,45,131
2014-10-10,70,良,47,89,15,0.5,47,124
2014-10-11,68,良,45,86,14,0.5,48,118
2014-10-12,69,良,48,87,10,0.5,26,116
2014-10-13,71,良,34,92,16,0.4,26,112
2014-10-14,86,良,60,121,25,0.7,53,111
2014-10-15,122,轻度污染,92,166,23,1,84,153
2014-10-16,176,中度污染,133,232,31,1.3,107,53
2014-10-17,105,轻度污染,74,160,27,0.9,51,156
2014-10-18,87,良,52,125,20,0.6,42,122
2014-10-19,77,良,52,103,16,0.6,47,111
2014-10-20,165,中度污染,125,221,33,1.4,100,104
2014-10-21,104,轻度污染,78,107,8,0.9,36,51
2014-10-22,136,轻度污染,104,148,15,1,49,111
2014-10-23,152,中度污染,116,180,20,1.2,74,118
2014-10-24,124,轻度污染,94,152,21,0.9,68,114
2014-10-25,107,轻度污染,81,141,23,1,79,129
2014-10-26,134,轻度污染,102,174,34,1.3,90,124
2014-10-27,90,良,63,130,12,0.7,43,83
2014-10-28,84,良,46,118,21,0.8,55,72
2014-10-29,70,良,51,81,12,0.8,51,42
2014-10-30,71,良,52,67,7,0.9,45,16
2014-10-31,62,良,44,56,5,0.9,35,13
2014-11-01,90,良,67,93,9,1.1,35,19
2014-11-02,135,轻度污染,103,148,26,0.8,32,72
2014-11-03,76,良,50,102,29,0.9,64,66
2014-11-04,100,良,75,136,31,0.7,78,79
2014-11-05,170,中度污染,129,183,24,0.9,71,81
2014-11-06,148,轻度污染,114,168,27,1,54,101
2014-11-07,80,良,58,111,16,0.7,47,63
2014-11-08,60,良,43,61,10,0.6,53,41
2014-11-09,65,良,46,80,16,0.7,61,35
2014-11-10,134,轻度污染,102,166,31,1.1,74,55
2014-11-11,194,中度污染,146,215,35,1.6,74,63
2014-11-12,175,中度污染,132,193,20,1.2,53,70
2014-11-13,84,良,46,118,24,0.7,61,45
2014-11-14,111,轻度污染,84,160,30,1,78,69
2014-11-15,108,轻度污染,82,141,27,0.9,68,83
2014-11-16,111,轻度污染,84,126,18,1,53,89
2014-11-17,123,轻度污染,93,133,27,0.9,52,82
2014-11-18,97,良,72,126,26,0.9,69,43
2014-11-19,114,轻度污染,86,139,31,1.2,71,62
2014-11-20,162,中度污染,123,179,20,1.3,83,77
2014-11-21,158,中度污染,120,185,30,1.6,92,48
2014-11-22,243,重度污染,193,265,26,1.8,86,97
2014-11-23,149,轻度污染,114,160,16,1,49,47
2014-11-24,37,优,26,37,5,0.5,30,50
2014-11-25,78,良,54,105,11,1,42,46
2014-11-26,78,良,48,107,15,1,50,49
2014-11-27,75,良,49,99,16,1.1,68,26
2014-11-28,65,良,45,80,9,1.4,45,38
2014-11-29,73,良,41,95,15,1.3,57,24
2014-11-30,51,良,27,53,10,1.2,40,25
2014-12-01,112,轻度污染,33,174,23,0.7,34,49
2014-12-02,74,良,20,99,18,0.4,43,34
2014-12-03,82,良,58,114,23,1.1,67,7
2014-12-04,92,良,62,133,32,0.8,48,39
2014-12-05,89,良,61,128,33,1.2,61,36
2014-12-06,79,良,51,108,27,1.2,69,45
2014-12-07,125,轻度污染,95,178,49,1.4,76,34
2014-12-08,108,轻度污染,81,155,43,1.2,55,54
2014-12-09,65,良,40,81,20,0.8,42,50
2014-12-10,78,良,57,100,17,1,47,26
2014-12-11,148,轻度污染,99,246,40,1.4,53,35
2014-12-12,114,轻度污染,63,177,32,1,51,44
2014-12-13,76,良,36,103,20,0.8,51,57
2014-12-14,85,良,54,121,26,1.1,66,45
2014-12-15,119,轻度污染,90,172,42,1.4,82,22
2014-12-16,94,良,29,137,29,0.6,31,48
2014-12-17,73,良,27,97,20,0.7,48,49
2014-12-18,85,良,49,120,39,1,63,34
2014-12-19,79,良,50,108,30,1,66,29
2014-12-20,86,良,57,122,27,1,50,43
