date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-09-07,61,¡º,44,72,19,1,27,67
2014-09-08,102,«·∂»Œ€»æ,76,127,18,1.2,35,46
2014-09-09,117,«·∂»Œ€»æ,88,124,15,1.3,33,79
2014-09-10,62,¡º,35,74,13,1.1,28,43
2014-09-11,43,”≈,30,41,12,1,20,43
2014-09-12,70,¡º,50,91,24,1.8,39,53
2014-09-13,118,«·∂»Œ€»æ,78,187,16,1.1,25,51
2014-09-14,56,¡º,38,61,10,0.7,18,42
2014-09-15,50,”≈,30,50,11,0.9,22,68
2014-09-16,40,”≈,23,40,10,0.9,24,47
2014-09-17,61,¡º,37,71,12,1,37,85
2014-09-18,79,¡º,54,109,21,1.4,44,89
2014-09-19,78,¡º,46,107,23,1.3,50,91
2014-09-20,74,¡º,35,98,21,1.3,42,84
2014-09-21,53,¡º,28,55,14,1.2,27,40
2014-09-22,41,”≈,26,41,9,0.9,23,46
2014-09-23,60,¡º,43,66,12,1.5,43,78
2014-09-24,85,¡º,59,121,22,1.7,50,100
2014-09-25,68,¡º,36,87,14,1.1,37,75
2014-09-26,75,¡º,48,100,24,1.3,39,61
2014-09-27,87,¡º,62,125,23,1.4,39,49
2014-09-28,67,¡º,49,82,14,1.2,31,94
2014-09-29,89,¡º,56,128,21,1.4,37,88
2014-09-30,63,¡º,34,77,14,1.1,20,67
2014-10-01,63,¡º,37,77,11,0.9,18,67
2014-10-02,97,¡º,61,144,16,1.2,28,90
2014-10-03,91,¡º,52,133,18,1,22,90
2014-10-04,62,¡º,30,73,11,0.8,17,70
2014-10-05,76,¡º,44,101,25,1.4,34,78
2014-10-06,71,¡º,39,92,21,1.2,27,73
2014-10-07,72,¡º,50,94,24,1.1,34,60
2014-10-08,79,¡º,58,100,24,1.2,30,67
2014-10-09,57,¡º,34,64,10,0.9,22,59
2014-10-10,71,¡º,46,91,16,0.9,21,58
2014-10-11,29,”≈,13,23,9,0.7,14,57
2014-10-12,40,”≈,28,39,14,1,25,53
2014-10-13,70,¡º,51,82,17,1.4,36,74
2014-10-14,107,«·∂»Œ€»æ,81,135,26,1.9,45,83
2014-10-15,89,¡º,60,127,22,1.2,40,46
2014-10-16,76,¡º,56,98,18,1.4,36,30
2014-10-17,131,«·∂»Œ€»æ,100,137,21,1.8,54,53
2014-10-18,125,«·∂»Œ€»æ,95,135,24,1.5,48,65
2014-10-19,74,¡º,48,99,25,1.1,42,76
2014-10-20,74,¡º,49,98,19,1.2,38,63
2014-10-21,62,¡º,40,73,17,1.2,48,81
2014-10-22,85,¡º,59,120,23,1.5,48,81
2014-10-23,96,¡º,72,133,31,1.7,54,75
2014-10-24,95,¡º,71,128,33,1.9,60,63
2014-10-25,78,¡º,56,106,30,1.7,49,63
2014-10-26,85,¡º,63,103,27,1.6,46,69
2014-10-27,65,¡º,47,78,17,1.3,35,56
2014-10-28,45,”≈,21,45,11,1.1,35,48
2014-10-29,68,¡º,47,85,19,1.5,37,63
2014-10-30,42,”≈,25,42,13,1,33,46
2014-10-31,38,”≈,23,38,12,0.9,32,54
2014-11-01,47,”≈,26,47,11,0.7,35,61
2014-11-02,83,¡º,59,116,22,1.6,66,48
2014-11-03,126,«·∂»Œ€»æ,95,165,33,2.3,94,58
2014-11-04,106,«·∂»Œ€»æ,80,130,32,2.5,83,27
2014-11-05,112,«·∂»Œ€»æ,85,137,37,2.8,87,47
2014-11-06,118,«·∂»Œ€»æ,89,148,33,2.7,79,19
2014-11-07,100,¡º,75,123,33,2.1,67,46
2014-11-08,108,«·∂»Œ€»æ,82,125,30,2.3,72,22
2014-11-09,61,¡º,44,70,20,1.3,46,26
2014-11-10,78,¡º,41,106,17,0.8,29,50
2014-11-11,80,¡º,45,110,16,1.2,42,46
2014-11-12,66,¡º,31,82,21,1,32,50
2014-11-13,108,«·∂»Œ€»æ,82,157,33,2.3,64,38
2014-11-14,95,¡º,71,140,31,1.9,43,36
2014-11-15,80,¡º,41,109,21,1.1,26,45
2014-11-16,106,«·∂»Œ€»æ,74,162,30,2.1,46,47
2014-11-17,116,«·∂»Œ€»æ,87,170,37,2.6,53,40
2014-11-18,123,«·∂»Œ€»æ,93,171,41,2.9,50,48
2014-11-19,114,«·∂»Œ€»æ,87,156,38,2,61,42
2014-11-20,103,«·∂»Œ€»æ,76,155,30,1.8,55,37
2014-11-21,106,«·∂»Œ€»æ,80,133,39,2.1,66,41
2014-11-22,94,¡º,71,112,35,1.8,45,50
2014-11-23,74,¡º,54,98,30,1.5,48,53
2014-11-24,96,¡º,72,101,22,1.7,47,37
2014-11-25,167,÷–∂»Œ€»æ,127,171,29,3.1,67,19
2014-11-26,91,¡º,67,113,22,2,36,57
2014-11-27,42,”≈,23,42,12,0.9,28,52
2014-11-28,100,¡º,75,116,19,2.1,57,35
2014-11-29,83,¡º,61,94,19,1.9,42,58
2014-11-30,55,¡º,22,60,13,0.8,26,70
2014-12-01,106,«·∂»Œ€»æ,80,156,35,2.7,66,36
2014-12-02,110,«·∂»Œ€»æ,83,165,30,2.8,58,18
2014-12-03,69,¡º,30,88,25,1.2,35,61
2014-12-04,97,¡º,70,144,43,2.6,63,55
2014-12-05,158,÷–∂»Œ€»æ,120,205,48,4.2,78,44
2014-12-06,85,¡º,63,104,23,1.8,44,50
2014-12-07,108,«·∂»Œ€»æ,72,166,38,2.5,58,28
2014-12-08,122,«·∂»Œ€»æ,93,145,32,2.9,64,21
2014-12-09,66,¡º,33,82,16,1,26,37
2014-12-10,105,«·∂»Œ€»æ,54,160,24,1.4,44,33
2014-12-11,95,¡º,37,139,15,0.8,24,58
2014-12-12,93,¡º,54,136,21,1.7,49,54
2014-12-13,120,«·∂»Œ€»æ,91,181,37,2.5,69,25
2014-12-14,124,«·∂»Œ€»æ,82,198,37,2,55,55
2014-12-15,97,¡º,41,143,16,0.7,27,64
2014-12-16,88,¡º,65,121,38,2.1,68,42
2014-12-17,148,«·∂»Œ€»æ,114,161,55,3.5,70,38
2014-12-18,185,÷–∂»Œ€»æ,140,212,63,3.2,82,47
2014-12-19,112,«·∂»Œ€»æ,84,135,42,2.1,54,38
2014-12-20,73,¡º,50,95,35,1.4,35,60
2014-12-21,63,¡º,42,75,34,1.6,41,58
2014-12-22,136,«·∂»Œ€»æ,104,155,53,3.1,59,28
2014-12-23,146,«·∂»Œ€»æ,112,164,61,2.9,60,38
2014-12-24,106,«·∂»Œ€»æ,80,119,43,2.1,52,49
2014-12-25,117,«·∂»Œ€»æ,89,136,48,2.4,61,41
2014-12-26,152,÷–∂»Œ€»æ,116,166,49,2.5,58,37
2014-12-27,176,÷–∂»Œ€»æ,133,189,47,2.8,62,37
2014-12-28,206,÷ÿ∂»Œ€»æ,156,223,52,3.3,71,41
2014-12-29,147,«·∂»Œ€»æ,113,173,51,3,67,49
2014-12-30,109,«·∂»Œ€»æ,82,137,54,2.4,50,40
2014-12-31,78,¡º,48,105,41,2,47,38
2015-01-01,132,«·∂»Œ€»æ,101,164,70,2.9,58,37
2015-01-02,153,÷–∂»Œ€»æ,117,180,67,3.2,59,41
2015-01-03,190,÷–∂»Œ€»æ,143,212,72,3.7,74,35
2015-01-04,81,¡º,56,111,30,1.5,37,53
2015-01-05,51,¡º,18,53,25,1.2,31,58
2015-01-06,58,¡º,34,67,34,1.8,42,43
2015-01-07,65,¡º,47,79,29,1.8,41,38
2015-01-08,87,¡º,65,115,45,2.7,56,35
2015-01-09,116,«·∂»Œ€»æ,88,138,51,3.4,69,34
2015-01-10,108,«·∂»Œ€»æ,81,133,58,3.6,69,47
2015-01-11,116,«·∂»Œ€»æ,88,149,68,4.2,73,43
2015-01-12,125,«·∂»Œ€»æ,95,161,63,4,81,49
2015-01-13,93,¡º,70,109,35,2.6,46,47
2015-01-14,94,¡º,70,111,31,2.2,51,45
2015-01-15,63,¡º,31,76,22,1.4,33,60
2015-01-16,92,¡º,69,133,48,3.1,73,47
2015-01-17,82,¡º,57,114,30,2.2,49,76
2015-01-18,76,¡º,50,102,33,2.9,63,59
2015-01-19,85,¡º,63,119,44,3.5,67,57
2015-01-20,86,¡º,64,120,44,2.8,57,67
2015-01-21,87,¡º,53,125,75,3.6,87,57
2015-01-22,105,«·∂»Œ€»æ,79,147,61,3.7,84,42
2015-01-23,117,«·∂»Œ€»æ,89,153,54,3.1,76,50
2015-01-24,85,¡º,46,120,29,1.9,40,62
2015-01-25,98,¡º,74,137,46,3,63,56
