date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-05-27,193,÷–∂»Œ€»æ,145,239,29,1.1,61,190
2014-05-28,148,«·∂»Œ€»æ,114,200,36,0.9,66,175
2014-05-29,121,«·∂»Œ€»æ,78,179,29,0.8,65,183
2014-05-30,117,«·∂»Œ€»æ,87,164,28,0.8,58,179
2014-05-31,85,¡º,40,81,13,0.5,20,142
2014-06-01,62,¡º,22,31,10,0.5,16,114
2014-06-02,64,¡º,46,50,10,0.8,26,97
2014-06-03,56,¡º,40,53,18,0.7,33,96
2014-06-04,76,¡º,56,75,18,0.8,40,94
2014-06-05,59,¡º,42,57,11,0.7,36,107
2014-06-06,71,¡º,52,65,11,0.7,38,120
2014-06-07,101,«·∂»Œ€»æ,59,77,10,0.6,31,161
2014-06-08,57,¡º,41,50,7,0.5,25,97
2014-06-09,54,¡º,30,44,9,0.5,21,105
2014-06-10,40,”≈,26,40,8,0.6,25,74
2014-06-11,49,”≈,28,44,11,0.6,28,98
2014-06-12,80,¡º,55,76,14,0.7,40,136
2014-06-13,152,÷–∂»Œ€»æ,84,121,22,0.9,53,217
2014-06-14,182,÷–∂»Œ€»æ,94,140,22,0.9,54,247
2014-06-15,88,¡º,50,79,12,0.7,41,146
2014-06-16,47,”≈,22,35,7,0.6,21,93
2014-06-17,53,¡º,37,56,10,0.9,40,86
2014-06-18,56,¡º,23,35,8,0.6,30,107
2014-06-19,68,¡º,36,47,7,0.6,23,121
2014-06-20,50,”≈,33,43,8,0.7,41,100
2014-06-21,42,”≈,30,34,8,0.7,35,76
2014-06-22,46,”≈,21,31,8,0.5,28,92
2014-06-23,50,”≈,35,44,9,0.7,37,72
2014-06-24,93,¡º,49,59,11,0.7,35,152
2014-06-25,63,¡º,23,26,9,0.7,32,116
2014-06-26,44,”≈,17,21,6,0.8,43,87
2014-06-27,37,”≈,21,25,9,0.8,38,74
2014-06-28,119,«·∂»Œ€»æ,90,103,18,1.2,59,144
2014-06-29,128,«·∂»Œ€»æ,98,104,25,1,54,187
2014-06-30,87,¡º,64,67,12,0.9,39,130
2014-07-01,59,¡º,42,47,8,0.7,32,94
2014-07-02,67,¡º,49,62,12,1,41,72
2014-07-03,108,«·∂»Œ€»æ,81,95,22,1.2,41,146
2014-07-04,67,¡º,49,60,14,0.8,35,113
2014-07-05,53,¡º,30,49,9,0.6,25,104
2014-07-06,74,¡º,54,58,12,0.9,33,123
2014-07-07,64,¡º,46,58,18,0.8,38,105
2014-07-08,46,”≈,25,35,8,0.6,24,91
2014-07-09,44,”≈,24,44,11,0.7,20,59
2014-07-10,127,«·∂»Œ€»æ,97,147,20,1.2,50,188
2014-07-11,167,÷–∂»Œ€»æ,127,172,15,1.2,55,147
2014-07-12,106,«·∂»Œ€»æ,79,112,10,1,46,156
2014-07-13,57,¡º,40,51,10,0.9,34,94
2014-07-14,112,«·∂»Œ€»æ,71,65,11,0.9,33,173
2014-07-15,62,¡º,40,51,9,0.9,53,114
2014-07-16,85,¡º,63,82,13,0.9,51,106
2014-07-17,60,¡º,23,45,9,0.6,22,112
2014-07-18,45,”≈,17,35,9,0.6,19,90
2014-07-19,56,¡º,22,45,10,0.6,25,107
2014-07-20,70,¡º,22,39,8,0.6,23,124
2014-07-21,63,¡º,20,34,9,0.5,19,116
2014-07-22,64,¡º,15,35,9,0.6,18,117
2014-07-23,44,”≈,15,44,7,0.5,14,66
2014-07-24,50,”≈,19,50,6,0.5,11,72
2014-07-25,56,¡º,37,62,12,0.7,27,104
2014-07-26,132,«·∂»Œ€»æ,101,118,18,1,38,123
2014-07-27,73,¡º,53,71,13,0.7,30,99
2014-07-28,111,«·∂»Œ€»æ,49,64,16,0.9,40,172
2014-07-29,89,¡º,46,53,12,0.6,26,147
2014-07-30,38,”≈,22,38,10,0.5,15,75
2014-07-31,32,”≈,15,32,10,0.5,13,50
2014-08-01,30,”≈,12,24,8,0.5,14,60
2014-08-02,32,”≈,19,32,10,0.7,22,60
2014-08-03,103,«·∂»Œ€»æ,56,82,17,0.9,33,163
2014-08-04,150,«·∂»Œ€»æ,74,105,17,1,36,215
2014-08-05,99,¡º,41,57,11,0.7,24,159
2014-08-06,88,¡º,28,47,11,0.7,22,146
2014-08-07,44,”≈,20,35,10,0.5,19,87
2014-08-08,40,”≈,24,40,11,0.6,20,52
2014-08-09,41,”≈,29,41,9,0.6,36,52
2014-08-10,72,¡º,52,69,18,1.1,40,107
2014-08-11,76,¡º,34,48,13,0.7,27,131
2014-08-12,57,¡º,34,53,14,0.7,43,108
2014-08-13,70,¡º,46,62,10,0.7,22,124
2014-08-14,47,”≈,26,36,11,0.8,30,94
2014-08-15,50,”≈,34,50,14,0.8,44,91
2014-08-16,62,¡º,40,44,11,0.7,26,114
2014-08-17,44,”≈,24,31,8,0.7,31,88
2014-08-18,58,¡º,41,48,15,1.1,48,78
2014-08-19,39,”≈,21,23,10,0.8,49,78
2014-08-20,37,”≈,25,29,10,0.8,49,73
2014-08-21,114,«·∂»Œ€»æ,57,77,18,1,50,175
2014-08-22,81,¡º,42,38,12,0.7,30,137
2014-08-23,76,¡º,51,68,13,0.7,36,131
2014-08-24,122,«·∂»Œ€»æ,67,90,21,0.9,38,184
2014-08-25,99,¡º,56,79,17,1.1,34,159
2014-08-26,88,¡º,65,88,16,1,42,142
2014-08-27,56,¡º,36,51,12,0.7,44,107
2014-08-28,55,¡º,37,56,13,0.6,34,106
2014-08-29,60,¡º,43,56,14,0.9,49,71
2014-08-30,53,¡º,20,31,12,0.6,28,103
2014-08-31,45,”≈,21,37,9,0.5,27,90
2014-09-01,56,¡º,34,49,13,0.7,29,107
2014-09-02,101,«·∂»Œ€»æ,52,72,17,0.8,38,161
2014-09-03,60,¡º,43,54,16,1.1,47,102
2014-09-04,138,«·∂»Œ€»æ,105,123,30,1.3,44,198
2014-09-05,124,«·∂»Œ€»æ,80,95,13,0.9,32,186
2014-09-06,80,¡º,42,55,11,0.7,28,136
2014-09-07,76,¡º,34,47,11,0.7,28,131
